"release_date","region","issue","epiweek","lag","num_ili","num_patients","num_providers","num_age_0","num_age_1","num_age_2","num_age_3","num_age_4","num_age_5","wili","ili"
2017-10-24,"hhs7",2017-10-01,2016-05-29,70,30,7546,46,15,4,NA,5,3,3,0.395716,0.397562
2017-10-24,"hhs7",2017-10-01,2016-06-05,69,40,7583,42,10,9,NA,10,7,4,0.527908,0.527496
2017-10-24,"hhs7",2017-10-01,2016-06-12,68,21,8149,42,3,10,NA,4,2,2,0.309099,0.2577
2017-10-24,"hhs7",2017-10-01,2016-06-19,67,26,7598,40,6,7,NA,8,3,2,0.306155,0.342195
2017-10-24,"hhs7",2017-10-01,2016-06-26,66,26,7518,41,5,5,NA,11,3,2,0.294126,0.345837
2017-10-24,"hhs7",2017-10-01,2016-07-03,65,26,6940,42,8,6,NA,5,4,3,0.373576,0.37464
2017-10-24,"hhs7",2017-10-01,2016-07-10,64,21,7937,43,6,5,NA,4,4,2,0.266904,0.264584
2017-10-24,"hhs7",2017-10-01,2016-07-17,63,13,8160,41,4,1,NA,6,1,1,0.162856,0.159314
2017-10-24,"hhs7",2017-10-01,2016-07-24,62,19,8146,42,5,8,NA,4,2,0,0.325119,0.233243
2017-10-24,"hhs7",2017-10-01,2016-07-31,61,22,7975,41,5,11,NA,5,0,1,0.222125,0.275862
2017-10-24,"hhs7",2017-10-01,2016-08-07,60,22,8100,39,2,8,NA,7,5,0,0.279177,0.271605
2017-10-24,"hhs7",2017-10-01,2016-08-14,59,14,8191,37,2,5,NA,4,2,1,0.141758,0.170919
2017-10-24,"hhs7",2017-10-01,2016-08-21,58,28,10448,40,3,16,NA,7,1,1,0.283671,0.267994
2017-10-24,"hhs7",2017-10-01,2016-08-28,57,35,10699,42,5,8,NA,13,8,1,0.29973,0.327133
2017-10-24,"hhs7",2017-10-01,2016-09-04,56,43,10031,42,10,17,NA,11,3,2,0.428906,0.428671
2017-10-24,"hhs7",2017-10-01,2016-09-11,55,33,11311,42,13,9,NA,6,4,1,0.273509,0.291751
2017-10-24,"hhs7",2017-10-01,2016-09-18,54,39,11169,39,6,19,NA,8,5,1,0.360435,0.349181
2017-10-24,"hhs7",2017-10-01,2016-09-25,53,34,10746,40,2,22,NA,3,3,4,0.286907,0.316397
2018-10-05,"hhs7",2018-09-23,2016-10-02,103,141,21659,72,26,52,NA,29,15,19,0.600404,0.651
2018-10-05,"hhs7",2018-09-23,2016-10-09,102,155,21551,75,27,58,NA,40,18,12,0.694833,0.719224
2018-10-05,"hhs7",2018-09-23,2016-10-16,101,193,22271,77,31,72,NA,52,27,11,0.77907,0.866598
2018-10-05,"hhs7",2018-09-23,2016-10-23,100,162,23418,79,28,52,NA,52,16,14,0.692503,0.691776
2018-10-05,"hhs7",2018-09-23,2016-10-30,99,193,22521,77,28,79,NA,51,20,15,0.842297,0.856978
2018-10-05,"hhs7",2018-09-23,2016-11-06,98,207,22795,78,45,92,NA,51,9,10,0.915289,0.908094
2018-10-05,"hhs7",2018-09-23,2016-11-13,97,217,21987,75,43,97,NA,47,19,11,0.969142,0.986947
2018-10-05,"hhs7",2018-09-23,2016-11-20,96,218,13861,76,55,75,NA,50,20,18,1.42912,1.57276
2018-10-05,"hhs7",2018-09-23,2016-11-27,95,322,23417,79,63,127,NA,68,26,38,1.38821,1.37507
2018-10-05,"hhs7",2018-09-23,2016-12-04,94,255,20069,74,70,100,NA,60,12,13,1.26835,1.27062
2018-10-05,"hhs7",2018-09-23,2016-12-11,93,265,20705,73,62,91,NA,63,31,18,1.26776,1.27988
2018-10-05,"hhs7",2018-09-23,2016-12-18,92,303,16283,73,71,103,NA,75,35,19,1.75768,1.86084
2018-10-05,"hhs7",2018-09-23,2016-12-25,91,391,14777,73,100,90,NA,120,57,24,2.69374,2.646
2018-10-05,"hhs7",2018-09-23,2017-01-01,90,477,16660,74,121,127,NA,137,50,42,2.90667,2.86315
2018-10-05,"hhs7",2018-09-23,2017-01-08,89,529,18480,74,109,175,NA,144,62,39,2.75581,2.86255
2018-10-05,"hhs7",2018-09-23,2017-01-15,88,767,20398,71,127,337,NA,188,70,45,3.46528,3.76017
2018-10-05,"hhs7",2018-09-23,2017-01-22,87,1011,21705,71,138,563,NA,178,78,54,4.56991,4.65791
2018-10-05,"hhs7",2018-09-23,2017-01-29,86,1304,21950,70,173,721,NA,227,105,78,5.52653,5.94077
2018-10-05,"hhs7",2018-09-23,2017-02-05,85,1609,22988,71,198,830,NA,329,139,113,6.35948,6.9993
2018-10-05,"hhs7",2018-09-23,2017-02-12,84,1178,21841,69,192,528,NA,247,115,96,4.91892,5.39353
2018-10-05,"hhs7",2018-09-23,2017-02-19,83,974,21780,71,146,438,NA,225,78,87,4.04323,4.47199
2018-10-05,"hhs7",2018-09-23,2017-02-26,82,694,22116,72,97,334,NA,152,62,49,2.82773,3.138
2018-10-05,"hhs7",2018-09-23,2017-03-05,81,618,20123,68,104,309,NA,131,39,35,2.76664,3.07111
2018-10-05,"hhs7",2018-09-23,2017-03-12,80,526,18390,70,97,211,NA,135,53,30,2.39066,2.86025
2018-10-05,"hhs7",2018-09-23,2017-03-19,79,430,19512,69,65,157,NA,126,44,38,2.04061,2.20377
2018-10-05,"hhs7",2018-09-23,2017-03-26,78,347,19631,66,71,140,NA,73,33,30,1.69023,1.76761
2018-10-05,"hhs7",2018-09-23,2017-04-02,77,310,20924,68,53,151,NA,67,16,23,1.36816,1.48155
